Sp1	Sp2	obs.C-score	exp.C-score	SES_Cscore	pval_less	pval_greater
OTU_13	OTU_166	0	0	NA	1	1
OTU_13	OTU_167	0	0	NA	1	1
OTU_13	OTU_168	0	0	NA	1	1
OTU_13	OTU_169	0	0	NA	1	1
OTU_13	OTU_170	0	0	NA	1	1
OTU_13	OTU_171	0	0	NA	1	1
OTU_13	OTU_172	0	0	NA	1	1
OTU_13	OTU_173	0	0	NA	1	1
OTU_13	OTU_174	0	0	NA	1	1
OTU_13	OTU_175	0	0	NA	1	1
OTU_13	OTU_176	0	0	NA	1	1
OTU_13	OTU_177	0	0	NA	1	1
OTU_13	OTU_178	0	0	NA	1	1
OTU_13	OTU_179	0	0	NA	1	1
OTU_13	OTU_180	0	0	NA	1	1
OTU_13	OTU_181	0	0	NA	1	1
OTU_13	OTU_182	0	0	NA	1	1
OTU_13	OTU_183	0	0	NA	1	1
OTU_13	OTU_184	0	0	NA	1	1
OTU_13	OTU_185	0	0	NA	1	1
OTU_13	OTU_186	0	0	NA	1	1
OTU_13	OTU_187	0	0	NA	1	1
OTU_13	OTU_188	0	0	NA	1	1
OTU_13	OTU_189	0	0	NA	1	1
OTU_13	OTU_190	0	0	NA	1	1
OTU_13	OTU_191	0	0	NA	1	1
OTU_13	OTU_192	0	0	NA	1	1
OTU_13	OTU_193	0	0	NA	1	1
OTU_13	OTU_194	0	0	NA	1	1
OTU_13	OTU_195	0	0	NA	1	1
OTU_13	OTU_196	0	0	NA	1	1
OTU_13	OTU_197	0	0	NA	1	1
OTU_13	OTU_198	0	0	NA	1	1
OTU_13	OTU_199	0	0	NA	1	1
OTU_13	OTU_200	0	0	NA	1	1
OTU_13	OTU_201	0	0	NA	1	1
OTU_13	OTU_202	0	0	NA	1	1
OTU_13	OTU_203	0	0	NA	1	1
OTU_13	OTU_204	0	0	NA	1	1
OTU_13	OTU_205	0	0	NA	1	1
OTU_13	OTU_206	0	0	NA	1	1
OTU_13	OTU_207	0	0	NA	1	1
OTU_13	OTU_208	0	0	NA	1	1
OTU_13	OTU_209	0	0	NA	1	1
OTU_13	OTU_210	0	0	NA	1	1
OTU_13	OTU_211	0	0	NA	1	1
OTU_13	OTU_212	0	0	NA	1	1
OTU_13	OTU_213	0	0	NA	1	1
OTU_13	OTU_214	0	0	NA	1	1
OTU_13	OTU_215	0	0	NA	1	1
OTU_13	OTU_216	0	0	NA	1	1
OTU_13	OTU_217	0	0	NA	1	1
OTU_13	OTU_218	0	0	NA	1	1
OTU_13	OTU_219	0	0	NA	1	1
OTU_14	OTU_15	0	0	NA	1	1
OTU_14	OTU_16	0	0	NA	1	1
OTU_14	OTU_17	0	0	NA	1	1
OTU_14	OTU_18	0	0	NA	1	1
OTU_14	OTU_19	0	0	NA	1	1
OTU_14	OTU_20	0	0	NA	1	1
OTU_14	OTU_21	0	0	NA	1	1
OTU_14	OTU_22	0	0	NA	1	1
OTU_14	OTU_23	0	0	NA	1	1
OTU_14	OTU_24	0	0	NA	1	1
OTU_14	OTU_25	0	0	NA	1	1
OTU_14	OTU_26	0	0	NA	1	1
OTU_14	OTU_27	0	0	NA	1	1
OTU_14	OTU_28	0	0	NA	1	1
OTU_14	OTU_29	0	0	NA	1	1
OTU_14	OTU_30	0	0	NA	1	1
OTU_14	OTU_31	0	0	NA	1	1
OTU_14	OTU_32	0	0	NA	1	1
OTU_14	OTU_33	0	0	NA	1	1
OTU_14	OTU_34	0	0	NA	1	1
OTU_14	OTU_35	0	0	NA	1	1
OTU_14	OTU_36	0	0	NA	1	1
OTU_14	OTU_37	0	0	NA	1	1
OTU_14	OTU_38	0	0	NA	1	1
OTU_14	OTU_39	0	0	NA	1	1
OTU_14	OTU_40	0	0	NA	1	1
OTU_14	OTU_41	0	0	NA	1	1
OTU_14	OTU_42	0	0	NA	1	1
OTU_14	OTU_43	0	0	NA	1	1
OTU_14	OTU_44	0	0	NA	1	1
OTU_14	OTU_45	0	0	NA	1	1
OTU_14	OTU_46	0	0	NA	1	1
OTU_14	OTU_47	0	0	NA	1	1
OTU_14	OTU_48	0	0	NA	1	1
OTU_14	OTU_49	0	0	NA	1	1
OTU_14	OTU_50	0	0	NA	1	1
OTU_14	OTU_51	0	0	NA	1	1
OTU_14	OTU_52	0	0	NA	1	1
OTU_14	OTU_53	0	0	NA	1	1
OTU_14	OTU_54	0	0	NA	1	1
OTU_14	OTU_55	0	0	NA	1	1
OTU_14	OTU_56	0	0	NA	1	1
OTU_14	OTU_57	0	0	NA	1	1
OTU_14	OTU_58	0	0	NA	1	1
OTU_14	OTU_59	0	0	NA	1	1
OTU_14	OTU_60	0	0	NA	1	1
OTU_14	OTU_61	0	0	NA	1	1
OTU_14	OTU_62	0	0	NA	1	1
OTU_14	OTU_63	0	0	NA	1	1
OTU_14	OTU_64	0	0	NA	1	1
OTU_14	OTU_65	0	0	NA	1	1
OTU_14	OTU_66	0	0	NA	1	1
OTU_14	OTU_67	0	0	NA	1	1
OTU_14	OTU_68	0	0	NA	1	1
OTU_14	OTU_69	0	0	NA	1	1
OTU_14	OTU_70	0	0	NA	1	1
OTU_14	OTU_71	0	0	NA	1	1
OTU_14	OTU_72	0	0	NA	1	1
OTU_14	OTU_73	0	0	NA	1	1
OTU_14	OTU_74	0	0	NA	1	1
OTU_14	OTU_75	0	0	NA	1	1
OTU_14	OTU_76	0	0	NA	1	1
OTU_14	OTU_77	0	0	NA	1	1
OTU_14	OTU_78	0	0	NA	1	1
OTU_14	OTU_79	0	0	NA	1	1
OTU_14	OTU_80	0	0	NA	1	1
OTU_14	OTU_81	0	0	NA	1	1
OTU_14	OTU_82	0	0	NA	1	1
OTU_14	OTU_83	0	0	NA	1	1
OTU_14	OTU_84	0	0	NA	1	1
OTU_14	OTU_85	0	0	NA	1	1
OTU_14	OTU_86	0	0	NA	1	1
OTU_14	OTU_87	0	0	NA	1	1
OTU_14	OTU_88	0	0	NA	1	1
OTU_14	OTU_89	0	0	NA	1	1
OTU_14	OTU_90	0	0	NA	1	1
OTU_14	OTU_91	0	0	NA	1	1
OTU_14	OTU_92	0	0	NA	1	1
OTU_14	OTU_93	0	0	NA	1	1
OTU_14	OTU_94	0	0	NA	1	1
OTU_14	OTU_95	0	0	NA	1	1
OTU_14	OTU_96	0	0	NA	1	1
OTU_14	OTU_97	0	0	NA	1	1
OTU_14	OTU_98	0	0	NA	1	1
OTU_14	OTU_99	0	0	NA	1	1
OTU_14	OTU_100	0	0	NA	1	1
OTU_14	OTU_101	0	0	NA	1	1
OTU_14	OTU_102	0	0	NA	1	1
OTU_14	OTU_103	0	0	NA	1	1
OTU_14	OTU_104	0	0	NA	1	1
OTU_14	OTU_105	0	0	NA	1	1
OTU_14	OTU_106	0	0	NA	1	1
OTU_14	OTU_107	0	0	NA	1	1
OTU_14	OTU_108	0	0	NA	1	1
OTU_14	OTU_109	0	0	NA	1	1
OTU_14	OTU_110	0	0	NA	1	1
OTU_14	OTU_111	0	0	NA	1	1
OTU_14	OTU_112	0	0	NA	1	1
OTU_14	OTU_113	0	0	NA	1	1
OTU_14	OTU_114	0	0	NA	1	1
OTU_14	OTU_115	0	0	NA	1	1
OTU_14	OTU_116	0	0	NA	1	1
OTU_14	OTU_117	0	0	NA	1	1
OTU_14	OTU_118	0	0	NA	1	1
OTU_14	OTU_119	0	0	NA	1	1
OTU_14	OTU_120	0	0	NA	1	1
OTU_14	OTU_121	0	0	NA	1	1
OTU_14	OTU_122	0	0	NA	1	1
OTU_14	OTU_123	0	0	NA	1	1
OTU_14	OTU_124	0	0	NA	1	1
OTU_14	OTU_125	0	0	NA	1	1
OTU_14	OTU_126	0	0	NA	1	1
OTU_14	OTU_127	0	0	NA	1	1
OTU_14	OTU_128	0	0	NA	1	1
OTU_14	OTU_129	0	0	NA	1	1
OTU_14	OTU_130	0	0	NA	1	1
OTU_14	OTU_131	0	0	NA	1	1
OTU_14	OTU_132	0	0	NA	1	1
OTU_14	OTU_133	0	0	NA	1	1
OTU_14	OTU_134	0	0	NA	1	1
OTU_14	OTU_135	0	0	NA	1	1
OTU_14	OTU_136	0	0	NA	1	1
OTU_14	OTU_137	0	0	NA	1	1
OTU_14	OTU_138	0	0	NA	1	1
OTU_14	OTU_139	0	0	NA	1	1
OTU_14	OTU_140	0	0	NA	1	1
OTU_14	OTU_141	0	0	NA	1	1
OTU_14	OTU_142	0	0	NA	1	1
OTU_14	OTU_143	0	0	NA	1	1
OTU_14	OTU_144	0	0	NA	1	1
OTU_14	OTU_145	0	0	NA	1	1
OTU_14	OTU_146	0	0	NA	1	1
OTU_14	OTU_147	0	0	NA	1	1
OTU_14	OTU_148	0	0	NA	1	1
OTU_14	OTU_149	0	0	NA	1	1
OTU_14	OTU_150	0	0	NA	1	1
OTU_14	OTU_151	0	0	NA	1	1
OTU_14	OTU_152	0	0	NA	1	1
OTU_14	OTU_153	0	0	NA	1	1
OTU_14	OTU_154	0	0	NA	1	1
OTU_14	OTU_155	0	0	NA	1	1
OTU_14	OTU_156	0	0	NA	1	1
OTU_14	OTU_157	0	0	NA	1	1
OTU_14	OTU_158	0	0	NA	1	1
OTU_14	OTU_159	0	0	NA	1	1
OTU_14	OTU_160	0	0	NA	1	1
OTU_14	OTU_161	0	0	NA	1	1
OTU_14	OTU_162	0	0	NA	1	1
OTU_14	OTU_163	0	0	NA	1	1
OTU_14	OTU_164	0	0	NA	1	1
OTU_14	OTU_165	0	0	NA	1	1
OTU_14	OTU_166	0	0	NA	1	1
OTU_14	OTU_167	0	0	NA	1	1
OTU_14	OTU_168	0	0	NA	1	1
OTU_14	OTU_169	0	0	NA	1	1
OTU_14	OTU_170	0	0	NA	1	1
OTU_14	OTU_171	0	0	NA	1	1
OTU_14	OTU_172	0	0	NA	1	1
OTU_14	OTU_173	0	0	NA	1	1
OTU_14	OTU_174	0	0	NA	1	1
OTU_14	OTU_175	0	0	NA	1	1
OTU_14	OTU_176	0	0	NA	1	1
OTU_14	OTU_177	0	0	NA	1	1
OTU_14	OTU_178	0	0	NA	1	1
OTU_14	OTU_179	0	0	NA	1	1
OTU_14	OTU_180	0	0	NA	1	1
OTU_14	OTU_181	0	0	NA	1	1
OTU_14	OTU_182	0	0	NA	1	1
OTU_14	OTU_183	0	0	NA	1	1
OTU_14	OTU_184	0	0	NA	1	1
OTU_14	OTU_185	0	0	NA	1	1
OTU_14	OTU_186	0	0	NA	1	1
OTU_14	OTU_187	0	0	NA	1	1
OTU_14	OTU_188	0	0	NA	1	1
OTU_14	OTU_189	0	0	NA	1	1
OTU_14	OTU_190	0	0	NA	1	1
OTU_14	OTU_191	0	0	NA	1	1
OTU_14	OTU_192	0	0	NA	1	1
OTU_14	OTU_193	0	0	NA	1	1
OTU_14	OTU_194	0	0	NA	1	1
OTU_14	OTU_195	0	0	NA	1	1
OTU_14	OTU_196	0	0	NA	1	1
OTU_14	OTU_197	0	0	NA	1	1
OTU_14	OTU_198	0	0	NA	1	1
OTU_14	OTU_199	0	0	NA	1	1
OTU_14	OTU_200	0	0	NA	1	1
OTU_14	OTU_201	0	0	NA	1	1
OTU_14	OTU_202	0	0	NA	1	1
OTU_14	OTU_203	0	0	NA	1	1
OTU_14	OTU_204	0	0	NA	1	1
OTU_14	OTU_205	0	0	NA	1	1
OTU_14	OTU_206	0	0	NA	1	1
OTU_14	OTU_207	0	0	NA	1	1
OTU_14	OTU_208	0	0	NA	1	1
OTU_14	OTU_209	0	0	NA	1	1
OTU_14	OTU_210	0	0	NA	1	1
OTU_14	OTU_211	0	0	NA	1	1
OTU_14	OTU_212	0	0	NA	1	1
OTU_14	OTU_213	0	0	NA	1	1
OTU_14	OTU_214	0	0	NA	1	1
OTU_14	OTU_215	0	0	NA	1	1
OTU_14	OTU_216	0	0	NA	1	1
OTU_14	OTU_217	0	0	NA	1	1
OTU_14	OTU_218	0	0	NA	1	1
OTU_14	OTU_219	0	0	NA	1	1
OTU_15	OTU_16	0	0	NA	1	1
OTU_15	OTU_17	0	0	NA	1	1
OTU_15	OTU_18	0	0	NA	1	1
OTU_15	OTU_19	0	0	NA	1	1
OTU_15	OTU_20	0	0	NA	1	1
OTU_15	OTU_21	0	0	NA	1	1
OTU_15	OTU_22	0	0	NA	1	1
OTU_15	OTU_23	0	0	NA	1	1
OTU_15	OTU_24	0	0	NA	1	1
OTU_15	OTU_25	0	0	NA	1	1
OTU_15	OTU_26	0	0	NA	1	1
OTU_15	OTU_27	0	0	NA	1	1
OTU_15	OTU_28	0	0	NA	1	1
OTU_15	OTU_29	0	0	NA	1	1
OTU_15	OTU_30	0	0	NA	1	1
OTU_15	OTU_31	0	0	NA	1	1
OTU_15	OTU_32	0	0	NA	1	1
OTU_15	OTU_33	0	0	NA	1	1
OTU_15	OTU_34	0	0	NA	1	1
OTU_15	OTU_35	0	0	NA	1	1
OTU_15	OTU_36	0	0	NA	1	1
OTU_15	OTU_37	0	0	NA	1	1
OTU_15	OTU_38	0	0	NA	1	1
OTU_15	OTU_39	0	0	NA	1	1
OTU_15	OTU_40	0	0	NA	1	1
OTU_15	OTU_41	0	0	NA	1	1
OTU_15	OTU_42	0	0	NA	1	1
OTU_15	OTU_43	0	0	NA	1	1
OTU_15	OTU_44	0	0	NA	1	1
OTU_15	OTU_45	0	0	NA	1	1
OTU_15	OTU_46	0	0	NA	1	1
OTU_15	OTU_47	0	0	NA	1	1
OTU_15	OTU_48	0	0	NA	1	1
OTU_15	OTU_49	0	0	NA	1	1
OTU_15	OTU_50	0	0	NA	1	1
OTU_15	OTU_51	0	0	NA	1	1
OTU_15	OTU_52	0	0	NA	1	1
OTU_15	OTU_53	0	0	NA	1	1
OTU_15	OTU_54	0	0	NA	1	1
OTU_15	OTU_55	0	0	NA	1	1
OTU_15	OTU_56	0	0	NA	1	1
OTU_15	OTU_57	0	0	NA	1	1
OTU_15	OTU_58	0	0	NA	1	1
OTU_15	OTU_59	0	0	NA	1	1
OTU_15	OTU_60	0	0	NA	1	1
OTU_15	OTU_61	0	0	NA	1	1
OTU_15	OTU_62	0	0	NA	1	1
OTU_15	OTU_63	0	0	NA	1	1
OTU_15	OTU_64	0	0	NA	1	1
OTU_15	OTU_65	0	0	NA	1	1
OTU_15	OTU_66	0	0	NA	1	1
OTU_15	OTU_67	0	0	NA	1	1
OTU_15	OTU_68	0	0	NA	1	1
OTU_15	OTU_69	0	0	NA	1	1
OTU_15	OTU_70	0	0	NA	1	1
OTU_15	OTU_71	0	0	NA	1	1
OTU_15	OTU_72	0	0	NA	1	1
OTU_15	OTU_73	0	0	NA	1	1
OTU_15	OTU_74	0	0	NA	1	1
OTU_15	OTU_75	0	0	NA	1	1
OTU_15	OTU_76	0	0	NA	1	1
OTU_15	OTU_77	0	0	NA	1	1
OTU_15	OTU_78	0	0	NA	1	1
OTU_15	OTU_79	0	0	NA	1	1
OTU_15	OTU_80	0	0	NA	1	1
OTU_15	OTU_81	0	0	NA	1	1
OTU_15	OTU_82	0	0	NA	1	1
OTU_15	OTU_83	0	0	NA	1	1
OTU_15	OTU_84	0	0	NA	1	1
OTU_15	OTU_85	0	0	NA	1	1
OTU_15	OTU_86	0	0	NA	1	1
OTU_15	OTU_87	0	0	NA	1	1
OTU_15	OTU_88	0	0	NA	1	1
OTU_15	OTU_89	0	0	NA	1	1
OTU_15	OTU_90	0	0	NA	1	1
OTU_15	OTU_91	0	0	NA	1	1
OTU_15	OTU_92	0	0	NA	1	1
OTU_15	OTU_93	0	0	NA	1	1
OTU_15	OTU_94	0	0	NA	1	1
OTU_15	OTU_95	0	0	NA	1	1
OTU_15	OTU_96	0	0	NA	1	1
OTU_15	OTU_97	0	0	NA	1	1
OTU_15	OTU_98	0	0	NA	1	1
OTU_15	OTU_99	0	0	NA	1	1
OTU_15	OTU_100	0	0	NA	1	1
OTU_15	OTU_101	0	0	NA	1	1
OTU_15	OTU_102	0	0	NA	1	1
OTU_15	OTU_103	0	0	NA	1	1
OTU_15	OTU_104	0	0	NA	1	1
OTU_15	OTU_105	0	0	NA	1	1
OTU_15	OTU_106	0	0	NA	1	1
OTU_15	OTU_107	0	0	NA	1	1
OTU_15	OTU_108	0	0	NA	1	1
OTU_15	OTU_109	0	0	NA	1	1
OTU_15	OTU_110	0	0	NA	1	1
OTU_15	OTU_111	0	0	NA	1	1
OTU_15	OTU_112	0	0	NA	1	1
OTU_15	OTU_113	0	0	NA	1	1
OTU_15	OTU_114	0	0	NA	1	1
OTU_15	OTU_115	0	0	NA	1	1
OTU_15	OTU_116	0	0	NA	1	1
OTU_15	OTU_117	0	0	NA	1	1
OTU_15	OTU_118	0	0	NA	1	1
OTU_15	OTU_119	0	0	NA	1	1
OTU_15	OTU_120	0	0	NA	1	1
OTU_15	OTU_121	0	0	NA	1	1
OTU_15	OTU_122	0	0	NA	1	1
OTU_15	OTU_123	0	0	NA	1	1
OTU_15	OTU_124	0	0	NA	1	1
OTU_15	OTU_125	0	0	NA	1	1
OTU_15	OTU_126	0	0	NA	1	1
OTU_15	OTU_127	0	0	NA	1	1
OTU_15	OTU_128	0	0	NA	1	1
OTU_15	OTU_129	0	0	NA	1	1
OTU_15	OTU_130	0	0	NA	1	1
OTU_15	OTU_131	0	0	NA	1	1
OTU_15	OTU_132	0	0	NA	1	1
OTU_15	OTU_133	0	0	NA	1	1
OTU_15	OTU_134	0	0	NA	1	1
OTU_15	OTU_135	0	0	NA	1	1
OTU_15	OTU_136	0	0	NA	1	1
OTU_15	OTU_137	0	0	NA	1	1
OTU_15	OTU_138	0	0	NA	1	1
OTU_15	OTU_139	0	0	NA	1	1
OTU_15	OTU_140	0	0	NA	1	1
OTU_15	OTU_141	0	0	NA	1	1
OTU_15	OTU_142	0	0	NA	1	1
OTU_15	OTU_143	0	0	NA	1	1
OTU_15	OTU_144	0	0	NA	1	1
OTU_15	OTU_145	0	0	NA	1	1
OTU_15	OTU_146	0	0	NA	1	1
OTU_15	OTU_147	0	0	NA	1	1
OTU_15	OTU_148	0	0	NA	1	1
OTU_15	OTU_149	0	0	NA	1	1
OTU_15	OTU_150	0	0	NA	1	1
OTU_15	OTU_151	0	0	NA	1	1
OTU_15	OTU_152	0	0	NA	1	1
OTU_15	OTU_153	0	0	NA	1	1
OTU_15	OTU_154	0	0	NA	1	1
OTU_15	OTU_155	0	0	NA	1	1
OTU_15	OTU_156	0	0	NA	1	1
OTU_15	OTU_157	0	0	NA	1	1
OTU_15	OTU_158	0	0	NA	1	1
OTU_15	OTU_159	0	0	NA	1	1
OTU_15	OTU_160	0	0	NA	1	1
OTU_15	OTU_161	0	0	NA	1	1
OTU_15	OTU_162	0	0	NA	1	1
OTU_15	OTU_163	0	0	NA	1	1
OTU_15	OTU_164	0	0	NA	1	1
OTU_15	OTU_165	0	0	NA	1	1
OTU_15	OTU_166	0	0	NA	1	1
OTU_15	OTU_167	0	0	NA	1	1
OTU_15	OTU_168	0	0	NA	1	1
OTU_15	OTU_169	0	0	NA	1	1
OTU_15	OTU_170	0	0	NA	1	1
OTU_15	OTU_171	0	0	NA	1	1
OTU_15	OTU_172	0	0	NA	1	1
OTU_15	OTU_173	0	0	NA	1	1
OTU_15	OTU_174	0	0	NA	1	1
OTU_15	OTU_175	0	0	NA	1	1
OTU_15	OTU_176	0	0	NA	1	1
OTU_15	OTU_177	0	0	NA	1	1
OTU_15	OTU_178	0	0	NA	1	1
OTU_15	OTU_179	0	0	NA	1	1
OTU_15	OTU_180	0	0	NA	1	1
OTU_15	OTU_181	0	0	NA	1	1
OTU_15	OTU_182	0	0	NA	1	1
OTU_15	OTU_183	0	0	NA	1	1
OTU_15	OTU_184	0	0	NA	1	1
OTU_15	OTU_185	0	0	NA	1	1
OTU_15	OTU_186	0	0	NA	1	1
OTU_15	OTU_187	0	0	NA	1	1
OTU_15	OTU_188	0	0	NA	1	1
OTU_15	OTU_189	0	0	NA	1	1
OTU_15	OTU_190	0	0	NA	1	1
OTU_15	OTU_191	0	0	NA	1	1
OTU_15	OTU_192	0	0	NA	1	1
OTU_15	OTU_193	0	0	NA	1	1
OTU_15	OTU_194	0	0	NA	1	1
OTU_15	OTU_195	0	0	NA	1	1
OTU_15	OTU_196	0	0	NA	1	1
OTU_15	OTU_197	0	0	NA	1	1
OTU_15	OTU_198	0	0	NA	1	1
OTU_15	OTU_199	0	0	NA	1	1
OTU_15	OTU_200	0	0	NA	1	1
OTU_15	OTU_201	0	0	NA	1	1
OTU_15	OTU_202	0	0	NA	1	1
OTU_15	OTU_203	0	0	NA	1	1
OTU_15	OTU_204	0	0	NA	1	1
OTU_15	OTU_205	0	0	NA	1	1
OTU_15	OTU_206	0	0	NA	1	1
OTU_15	OTU_207	0	0	NA	1	1
OTU_15	OTU_208	0	0	NA	1	1
OTU_15	OTU_209	0	0	NA	1	1
OTU_15	OTU_210	0	0	NA	1	1
OTU_15	OTU_211	0	0	NA	1	1
OTU_15	OTU_212	0	0	NA	1	1
OTU_15	OTU_213	0	0	NA	1	1
OTU_15	OTU_214	0	0	NA	1	1
OTU_15	OTU_215	0	0	NA	1	1
OTU_15	OTU_216	0	0	NA	1	1
OTU_15	OTU_217	0	0	NA	1	1
OTU_15	OTU_218	0	0	NA	1	1
OTU_15	OTU_219	0	0	NA	1	1
OTU_16	OTU_17	0	0	NA	1	1
OTU_16	OTU_18	0	0	NA	1	1
OTU_16	OTU_19	0	0	NA	1	1
OTU_16	OTU_20	0	0	NA	1	1
OTU_16	OTU_21	0	0	NA	1	1
OTU_16	OTU_22	0	0	NA	1	1
OTU_16	OTU_23	0	0	NA	1	1
OTU_16	OTU_24	0	0	NA	1	1
OTU_16	OTU_25	0	0	NA	1	1
OTU_16	OTU_26	0	0	NA	1	1
OTU_16	OTU_27	0	0	NA	1	1
OTU_16	OTU_28	0	0	NA	1	1
OTU_16	OTU_29	0	0	NA	1	1
OTU_16	OTU_30	0	0	NA	1	1
OTU_16	OTU_31	0	0	NA	1	1
OTU_16	OTU_32	0	0	NA	1	1
OTU_16	OTU_33	0	0	NA	1	1
OTU_16	OTU_34	0	0	NA	1	1
OTU_16	OTU_35	0	0	NA	1	1
OTU_16	OTU_36	0	0	NA	1	1
OTU_16	OTU_37	0	0	NA	1	1
OTU_16	OTU_38	0	0	NA	1	1
OTU_16	OTU_39	0	0	NA	1	1
OTU_16	OTU_40	0	0	NA	1	1
OTU_16	OTU_41	0	0	NA	1	1
OTU_16	OTU_42	0	0	NA	1	1
OTU_16	OTU_43	0	0	NA	1	1
OTU_16	OTU_44	0	0	NA	1	1
OTU_16	OTU_45	0	0	NA	1	1
OTU_16	OTU_46	0	0	NA	1	1
OTU_16	OTU_47	0	0	NA	1	1
OTU_16	OTU_48	0	0	NA	1	1
OTU_16	OTU_49	0	0	NA	1	1
OTU_16	OTU_50	0	0	NA	1	1
OTU_16	OTU_51	0	0	NA	1	1
OTU_16	OTU_52	0	0	NA	1	1
OTU_16	OTU_53	0	0	NA	1	1
OTU_16	OTU_54	0	0	NA	1	1
OTU_16	OTU_55	0	0	NA	1	1
OTU_16	OTU_56	0	0	NA	1	1
OTU_16	OTU_57	0	0	NA	1	1
OTU_16	OTU_58	0	0	NA	1	1
OTU_16	OTU_59	0	0	NA	1	1
OTU_16	OTU_60	0	0	NA	1	1
OTU_16	OTU_61	0	0	NA	1	1
OTU_16	OTU_62	0	0	NA	1	1
OTU_16	OTU_63	0	0	NA	1	1
OTU_16	OTU_64	0	0	NA	1	1
OTU_16	OTU_65	0	0	NA	1	1
OTU_16	OTU_66	0	0	NA	1	1
OTU_16	OTU_67	0	0	NA	1	1
OTU_16	OTU_68	0	0	NA	1	1
OTU_16	OTU_69	0	0	NA	1	1
OTU_16	OTU_70	0	0	NA	1	1
OTU_16	OTU_71	0	0	NA	1	1
OTU_16	OTU_72	0	0	NA	1	1
OTU_16	OTU_73	0	0	NA	1	1
OTU_16	OTU_74	0	0	NA	1	1
OTU_16	OTU_75	0	0	NA	1	1
OTU_16	OTU_76	0	0	NA	1	1
OTU_16	OTU_77	0	0	NA	1	1
OTU_16	OTU_78	0	0	NA	1	1
OTU_16	OTU_79	0	0	NA	1	1
OTU_16	OTU_80	0	0	NA	1	1
OTU_16	OTU_81	0	0	NA	1	1
OTU_16	OTU_82	0	0	NA	1	1
OTU_16	OTU_83	0	0	NA	1	1
OTU_16	OTU_84	0	0	NA	1	1
OTU_16	OTU_85	0	0	NA	1	1
OTU_16	OTU_86	0	0	NA	1	1
OTU_16	OTU_87	0	0	NA	1	1
OTU_16	OTU_88	0	0	NA	1	1
OTU_16	OTU_89	0	0	NA	1	1
OTU_16	OTU_90	0	0	NA	1	1
OTU_16	OTU_91	0	0	NA	1	1
OTU_16	OTU_92	0	0	NA	1	1
OTU_16	OTU_93	0	0	NA	1	1
OTU_16	OTU_94	0	0	NA	1	1
OTU_16	OTU_95	0	0	NA	1	1
OTU_16	OTU_96	0	0	NA	1	1
OTU_16	OTU_97	0	0	NA	1	1
OTU_16	OTU_98	0	0	NA	1	1
OTU_16	OTU_99	0	0	NA	1	1
OTU_16	OTU_100	0	0	NA	1	1
OTU_16	OTU_101	0	0	NA	1	1
OTU_16	OTU_102	0	0	NA	1	1
OTU_16	OTU_103	0	0	NA	1	1
OTU_16	OTU_104	0	0	NA	1	1
OTU_16	OTU_105	0	0	NA	1	1
OTU_16	OTU_106	0	0	NA	1	1
OTU_16	OTU_107	0	0	NA	1	1
OTU_16	OTU_108	0	0	NA	1	1
OTU_16	OTU_109	0	0	NA	1	1
OTU_16	OTU_110	0	0	NA	1	1
OTU_16	OTU_111	0	0	NA	1	1
OTU_16	OTU_112	0	0	NA	1	1
OTU_16	OTU_113	0	0	NA	1	1
OTU_16	OTU_114	0	0	NA	1	1
OTU_16	OTU_115	0	0	NA	1	1
OTU_16	OTU_116	0	0	NA	1	1
OTU_16	OTU_117	0	0	NA	1	1
OTU_16	OTU_118	0	0	NA	1	1
OTU_16	OTU_119	0	0	NA	1	1
OTU_16	OTU_120	0	0	NA	1	1
OTU_16	OTU_121	0	0	NA	1	1
OTU_16	OTU_122	0	0	NA	1	1
OTU_16	OTU_123	0	0	NA	1	1
OTU_16	OTU_124	0	0	NA	1	1
OTU_16	OTU_125	0	0	NA	1	1
OTU_16	OTU_126	0	0	NA	1	1
OTU_16	OTU_127	0	0	NA	1	1
OTU_16	OTU_128	0	0	NA	1	1
OTU_16	OTU_129	0	0	NA	1	1
OTU_16	OTU_130	0	0	NA	1	1
OTU_16	OTU_131	0	0	NA	1	1
OTU_16	OTU_132	0	0	NA	1	1
OTU_16	OTU_133	0	0	NA	1	1
OTU_16	OTU_134	0	0	NA	1	1
OTU_16	OTU_135	0	0	NA	1	1
OTU_16	OTU_136	0	0	NA	1	1
OTU_16	OTU_137	0	0	NA	1	1
OTU_16	OTU_138	0	0	NA	1	1
OTU_16	OTU_139	0	0	NA	1	1
OTU_16	OTU_140	0	0	NA	1	1
OTU_16	OTU_141	0	0	NA	1	1
OTU_16	OTU_142	0	0	NA	1	1
OTU_16	OTU_143	0	0	NA	1	1
OTU_16	OTU_144	0	0	NA	1	1
OTU_16	OTU_145	0	0	NA	1	1
OTU_16	OTU_146	0	0	NA	1	1
OTU_16	OTU_147	0	0	NA	1	1
OTU_16	OTU_148	0	0	NA	1	1
OTU_16	OTU_149	0	0	NA	1	1
OTU_16	OTU_150	0	0	NA	1	1
OTU_16	OTU_151	0	0	NA	1	1
OTU_16	OTU_152	0	0	NA	1	1
OTU_16	OTU_153	0	0	NA	1	1
OTU_16	OTU_154	0	0	NA	1	1
OTU_16	OTU_155	0	0	NA	1	1
OTU_16	OTU_156	0	0	NA	1	1
OTU_16	OTU_157	0	0	NA	1	1
OTU_16	OTU_158	0	0	NA	1	1
OTU_16	OTU_159	0	0	NA	1	1
